,alcohol,fixedacidity,pH,volatileacidity,freesulfurdioxide,totalsulfurdioxide,residualsugar,type,cat
2262,11.5,8.5,3.06,0.25,11.0,61.0,2.8,0,1
2263,9.0,6.9,3.11,0.3,49.0,159.0,15.7,0,1
2264,10.4,6.6,3.52,0.19,53.0,154.0,10.9,0,1
2265,9.0,6.9,3.11,0.3,49.0,159.0,15.7,0,1
2266,10.6,9.4,3.08,0.42,20.0,167.0,6.5,0,1
2267,10.4,6.6,3.52,0.19,53.0,154.0,10.9,0,1
2268,8.5,6.3,3.47,0.2,35.0,152.0,5.9,0,1
2269,9.3,8.5,3.07,0.19,47.0,169.0,17.3,0,1
2270,10.5,7.3,3.53,0.19,41.0,107.0,1.4,0,2
2271,9.9,6.7,3.39,0.25,50.0,156.0,13.5,0,1
2272,10.4,6.2,3.4,0.25,28.0,108.0,8.5,0,1
2273,10.1,6.1,3.35,0.46,10.0,94.0,6.2,0,1
2274,10.5,7.3,3.53,0.19,41.0,107.0,1.4,0,2
2275,9.2,7.5,3.04,0.29,47.0,178.0,14.95,0,0
2276,9.4,6.7,3.17,0.31,57.0,200.0,7.7,0,1
2277,10.6,7.4,3.53,0.14,25.0,91.0,1.3,0,1
2278,9.4,6.7,3.17,0.31,57.0,200.0,7.7,0,1
2279,8.7,7.1,3.08,0.4,45.0,149.0,1.3,0,1
2280,10.2,6.4,3.61,0.16,20.0,77.0,1.3,0,1
2281,10.3,6.3,3.61,0.16,18.0,66.0,1.3,0,1
2282,9.5,7.4,3.06,0.33,67.0,210.0,15.6,0,1
2283,9.5,7.4,3.06,0.33,67.0,210.0,15.6,0,1
2284,9.5,7.4,3.06,0.33,67.0,210.0,15.6,0,1
2285,9.5,7.4,3.06,0.33,67.0,210.0,15.6,0,1
2286,9.4,6.6,3.17,0.41,47.0,144.0,4.9,0,1
2287,9.4,6.7,3.17,0.43,49.0,145.0,5.0,0,1
2288,9.5,7.4,3.06,0.33,67.0,210.0,15.6,0,1
2289,12.6,7.3,3.16,0.4,26.0,97.0,6.5,0,2
2290,10.5,7.4,3.52,0.18,21.0,106.0,1.4,0,2
2291,10.8,8.6,3.1,0.17,38.0,150.0,2.7,0,1
2292,9.9,6.5,3.18,0.32,39.0,208.0,1.2,0,1
2293,12.6,7.3,3.16,0.4,26.0,97.0,6.5,0,2
2294,12.2,7.0,3.38,0.32,38.0,115.0,6.4,0,2
2295,10.0,7.5,3.23,0.42,62.0,150.0,6.9,0,1
2296,10.6,6.9,3.29,0.28,47.0,168.0,7.2,0,2
2297,9.5,6.5,3.24,0.29,66.0,202.0,10.6,0,1
2298,12.8,6.3,3.34,0.41,23.0,109.0,3.5,0,2
2299,12.2,7.0,3.38,0.32,38.0,115.0,6.4,0,2
2300,12.6,7.3,3.34,0.3,28.0,125.0,2.3,0,2
2301,9.4,6.6,3.45,0.22,25.0,125.0,12.05,0,1
2302,9.0,6.0,3.21,0.26,50.0,194.0,7.0,0,1
2303,9.1,6.9,3.23,0.44,26.0,126.0,11.8,0,1
2304,9.4,7.5,3.06,0.42,15.0,168.0,1.4,0,1
2305,12.2,7.0,3.33,0.36,40.0,143.0,5.0,0,2
2306,10.0,5.6,3.21,0.295,18.0,134.0,2.2,0,1
2307,9.2,6.8,2.93,0.21,34.0,159.0,14.6,0,1
2308,9.3,9.4,3.11,0.28,36.0,139.0,1.6,0,1
2309,9.8,8.1,3.14,0.28,11.0,126.0,1.3,0,1
2310,9.2,6.8,2.93,0.21,34.0,159.0,14.6,0,1
2311,12.0,7.0,3.34,0.22,44.0,132.0,2.8,0,2
2312,9.3,9.4,3.11,0.28,36.0,139.0,1.6,0,1
2313,12.6,6.8,3.33,0.32,15.0,80.0,3.3,0,2
2314,12.2,7.0,3.31,0.19,42.0,127.0,6.3,0,1
2315,11.0,7.7,3.4,0.42,49.0,144.0,8.1,0,1
2316,12.0,7.4,3.25,0.2,34.0,116.0,1.6,0,2
2317,8.8,7.5,3.16,0.24,51.0,153.0,10.6,0,1
2318,8.9,7.5,3.17,0.26,58.0,164.0,11.8,0,0
2319,12.7,6.6,3.59,0.4,39.0,84.0,1.7,0,2
2320,11.8,8.0,3.1,0.2,42.0,130.0,8.1,0,1
2321,10.2,4.6,3.79,0.445,11.0,178.0,1.4,0,1
2322,9.9,6.1,3.24,0.41,23.0,121.0,1.3,0,1
2323,11.1,7.6,3.35,0.2,42.0,148.0,1.8,0,1
2324,9.4,6.9,3.22,0.3,54.0,190.0,7.2,0,1
2325,9.7,7.0,3.13,0.35,7.0,119.0,1.1,0,1
2326,9.7,6.9,3.11,0.35,22.0,111.0,11.95,0,1
2327,9.7,7.0,3.13,0.35,7.0,119.0,1.1,0,1
2328,9.7,6.9,3.11,0.35,22.0,111.0,11.95,0,1
2329,9.8,7.6,3.19,0.3,29.0,175.0,2.2,0,1
2330,9.3,7.5,3.25,0.38,25.0,209.0,12.7,0,1
2331,10.5,7.5,2.95,0.3,31.0,161.0,1.4,0,1
2332,9.3,6.3,3.47,0.4,38.0,209.0,10.6,0,1
2333,12.6,6.8,3.45,0.37,64.0,106.0,1.9,0,2
2334,8.9,7.5,3.44,0.23,128.0,212.0,17.8,0,1
2335,10.3,8.3,3.18,0.27,50.0,118.0,10.2,0,1
2336,10.6,6.8,3.29,0.26,110.0,198.0,4.8,0,1
2337,9.0,6.5,3.15,0.28,61.0,180.0,9.8,0,0
2338,9.7,7.2,3.48,0.34,40.0,167.0,8.4,0,1
2339,9.5,7.0,3.22,0.23,21.0,90.0,7.2,0,1
2340,10.3,7.7,3.49,0.29,27.0,156.0,4.8,0,1
2341,9.7,7.2,3.48,0.34,40.0,167.0,8.4,0,1
2342,12.3,7.7,3.21,0.4,27.0,95.0,4.5,0,2
2343,10.5,6.7,3.4,0.17,39.0,149.0,1.4,0,1
2344,9.5,7.0,3.22,0.23,21.0,90.0,7.2,0,1
2345,10.0,8.1,3.11,0.24,41.0,211.0,11.0,0,1
2346,8.8,7.7,3.08,0.28,58.0,179.0,11.1,0,0
2347,10.9,7.5,3.0,0.23,24.0,98.0,2.6,0,1
2348,12.2,8.3,2.95,0.26,14.0,141.0,2.0,0,1
2349,9.5,7.9,3.06,0.46,19.0,184.0,10.1,0,1
2350,10.0,7.9,3.47,0.31,46.0,212.0,13.3,0,1
2351,9.6,7.9,3.11,0.25,53.0,202.0,11.4,0,1
2352,8.7,6.1,3.13,0.28,36.0,126.0,1.3,0,1
2353,10.7,7.0,3.39,0.18,46.0,89.0,1.4,0,2
2354,11.1,6.5,3.43,0.21,26.0,66.0,1.4,0,1
2355,12.5,7.6,3.25,0.48,14.0,130.0,7.0,0,2
2356,10.4,7.1,3.3,0.34,29.0,130.0,2.0,0,1
2357,11.5,8.9,3.2,0.21,20.0,93.0,1.2,0,1
2358,9.4,7.4,3.05,0.32,60.0,221.0,12.9,0,1
2359,9.3,6.0,3.03,0.495,17.0,129.0,5.0,0,1
2360,10.1,8.1,3.17,0.25,30.0,121.0,10.1,0,1
2361,9.7,8.2,3.28,0.25,14.0,102.0,3.75,0,1
2362,10.5,6.5,3.49,0.18,39.0,144.0,1.7,0,1
2363,9.7,6.7,3.42,0.24,44.0,182.0,12.6,0,1
2364,9.2,6.6,3.59,0.32,42.5,204.0,1.3,0,1
2365,9.8,7.6,3.19,0.32,24.0,138.0,1.6,0,1
2366,9.0,7.4,3.12,0.33,40.0,227.0,7.6,0,1
2367,9.1,7.2,3.15,0.3,40.0,188.0,8.1,0,1
2368,10.4,7.4,3.25,0.34,70.0,169.0,14.9,0,1
2369,10.7,6.1,3.68,0.16,29.0,144.0,6.0,0,1
2370,10.5,6.3,3.59,0.1,25.0,107.0,6.0,0,2
2371,9.2,6.2,3.21,0.45,47.0,202.0,7.2,0,1
2372,11.5,6.0,3.28,0.33,5.0,85.0,3.0,0,0
2373,10.4,7.6,3.05,0.48,5.0,57.0,1.2,0,0
2374,12.0,7.2,3.3,0.2,43.0,188.0,2.0,0,1
2375,12.2,7.0,3.38,0.32,41.0,150.0,4.9,0,1
2376,12.0,7.2,3.3,0.2,43.0,188.0,2.0,0,1
2377,9.8,7.0,3.29,0.22,24.0,90.0,8.9,0,1
2378,9.3,9.4,3.1,0.23,52.5,282.0,16.45,0,1
2379,9.6,6.4,3.49,0.27,21.0,191.0,2.0,0,0
2380,9.5,6.4,3.49,0.27,21.0,196.0,1.9,0,0
2381,10.2,7.0,3.5,0.23,37.0,144.0,5.1,0,1
2382,10.4,6.9,3.24,0.15,14.0,107.0,4.4,0,2
2383,11.0,6.7,3.28,0.26,26.0,74.0,5.8,0,1
2384,10.4,6.9,3.24,0.15,14.0,107.0,4.4,0,2
2385,8.7,7.6,3.05,0.2,56.0,160.0,12.9,0,1
2386,9.9,6.9,3.29,0.3,24.0,189.0,1.3,0,0
2387,9.9,6.9,3.29,0.3,24.0,186.0,1.3,0,0
2388,11.3,7.6,3.06,0.21,7.0,106.0,1.2,0,0
2389,12.0,6.8,3.38,0.46,28.0,83.0,2.7,0,2
2390,10.7,7.0,3.43,0.28,34.0,130.0,1.7,0,2
2391,10.1,6.5,3.13,0.24,32.0,156.0,8.2,0,1
2392,9.6,6.4,3.25,0.17,42.0,135.0,1.5,0,2
2393,9.6,6.4,3.25,0.17,43.0,136.0,1.5,0,1
2394,8.7,6.3,3.29,0.695,58.0,252.0,12.9,0,1
2395,10.3,7.0,3.54,0.27,28.0,199.0,3.9,0,1
2396,9.1,8.4,2.98,0.3,25.0,218.0,17.75,0,1
2397,11.8,6.5,3.17,0.19,13.0,101.0,4.9,0,1
2398,11.9,8.0,3.15,0.36,26.0,93.0,1.6,0,1
2399,10.3,6.1,3.66,0.16,17.0,77.0,1.4,0,1
2400,10.0,9.2,3.09,0.19,16.0,104.0,2.0,0,0
2401,10.2,9.2,3.1,0.16,18.0,107.0,2.0,0,0
2402,10.0,8.0,3.12,0.26,72.0,202.0,8.2,0,1
2403,12.7,8.8,2.96,0.33,19.0,125.0,2.1,0,1
2404,9.6,9.8,3.04,0.16,23.0,130.0,1.8,0,1
2405,9.5,6.6,3.16,0.23,59.0,188.0,8.5,0,1
2406,12.7,7.9,3.17,0.44,23.0,100.0,4.45,0,1
2407,11.0,7.6,3.34,0.31,23.0,109.0,5.8,0,1
2408,9.1,7.5,3.1,0.705,44.0,214.0,13.0,0,1
2409,10.2,7.1,3.35,0.21,23.0,111.0,2.7,0,0
2410,10.1,7.0,3.38,0.16,30.0,220.0,7.3,0,1
2411,9.2,8.0,3.05,0.27,50.0,208.0,19.1,0,1
2412,9.4,6.3,3.47,0.38,50.0,212.0,8.8,0,0
2413,10.2,7.1,3.35,0.21,23.0,111.0,2.7,0,0
2414,9.2,6.2,3.53,0.38,28.0,195.0,7.4,0,0
2415,10.0,8.2,2.98,0.24,23.0,106.0,2.3,0,1
2416,10.1,7.0,3.38,0.16,30.0,220.0,6.85,0,1
2417,9.0,7.3,3.15,0.815,45.0,204.0,11.4,0,1
2418,9.5,6.3,3.16,0.41,25.0,98.0,0.9,0,1
2419,9.1,6.1,3.39,0.36,67.0,207.0,19.35,0,1
2420,13.3,8.1,3.05,0.4,23.0,118.0,7.9,0,2
2421,9.5,6.8,3.26,0.26,53.0,198.0,11.75,0,1
2422,9.2,6.2,3.56,0.44,28.0,210.0,7.7,0,1
2423,10.1,7.2,3.36,0.24,17.0,117.0,3.0,0,1
2424,9.2,6.2,3.56,0.44,28.0,210.0,7.7,0,1
2425,10.1,7.2,3.36,0.24,17.0,117.0,3.0,0,1
2426,11.2,7.3,3.27,0.22,32.0,172.0,1.5,0,1
2427,9.8,8.1,3.14,0.34,70.0,230.0,7.5,0,1
2428,11.2,7.3,3.27,0.22,32.0,172.0,1.5,0,1
2429,9.8,8.1,3.14,0.34,70.0,230.0,7.5,0,1
2430,9.4,6.4,3.22,0.28,61.0,195.0,8.3,0,1
2431,9.0,6.3,3.23,0.29,50.0,177.0,7.05,0,1
2432,9.4,6.4,3.21,0.27,60.0,198.0,8.4,0,1
2433,8.9,7.4,3.11,0.35,63.0,229.0,13.9,0,1
2434,9.1,8.3,3.02,0.28,48.0,253.0,17.5,0,1
2435,9.8,6.4,3.17,0.35,9.0,148.0,5.6,0,0
2436,9.4,6.9,3.17,0.43,29.0,183.0,9.4,0,1
2437,10.0,8.0,3.13,0.26,34.0,150.0,4.8,0,1
2438,9.4,6.9,3.17,0.43,29.0,183.0,9.4,0,1
2439,9.9,7.3,3.48,0.27,36.0,130.0,9.7,0,1
2440,10.0,6.8,3.14,0.46,49.0,159.0,6.3,0,1
2441,11.5,7.2,3.17,0.2,13.0,168.0,1.6,0,1
2442,9.2,7.6,3.0,0.285,32.0,201.0,14.6,0,1
2443,10.0,6.6,3.15,0.32,40.0,219.5,2.5,0,1
2444,9.2,7.6,3.0,0.285,32.0,201.0,14.6,0,1
2445,10.0,6.6,3.15,0.34,40.5,210.0,2.6,0,1
2446,10.0,6.6,3.15,0.32,40.0,210.0,2.5,0,1
2447,9.8,6.5,3.43,0.27,21.0,133.0,8.2,0,1
2448,10.5,6.6,3.36,0.26,19.0,114.0,1.5,0,1
2449,10.6,6.7,3.45,0.27,61.0,181.0,2.3,0,1
2450,9.4,6.6,3.28,0.56,38.0,157.0,10.0,0,1
2451,9.4,6.6,3.28,0.56,38.0,157.0,10.0,0,1
2452,11.0,7.3,3.38,0.19,35.0,136.0,1.6,0,2
2453,10.8,6.3,3.53,0.2,36.0,141.0,1.6,0,1
2454,9.0,7.1,3.3,0.29,58.0,201.0,16.0,0,1
2455,9.6,7.8,3.07,0.32,47.0,194.0,10.4,0,1
2456,10.6,8.1,3.19,0.33,36.0,156.0,7.4,0,1
2457,10.6,8.1,3.19,0.33,36.0,156.0,7.4,0,1
2458,9.6,7.8,3.07,0.32,47.0,194.0,10.4,0,1
2459,9.2,6.6,3.08,0.33,31.0,147.0,16.05,0,1
2460,9.2,6.6,3.08,0.33,31.0,147.0,16.05,0,1
2461,9.5,8.2,2.89,0.26,11.0,71.0,2.6,0,1
2462,9.5,8.3,2.89,0.25,12.0,72.0,2.5,0,1
2463,10.3,7.0,3.47,0.26,37.0,184.0,10.8,0,2
2464,8.8,6.0,3.08,0.26,35.0,124.0,1.2,0,1
2465,8.7,7.5,2.98,0.28,53.0,161.0,12.1,0,1
2466,8.7,7.5,2.98,0.27,51.0,159.0,11.95,0,1
2467,10.2,7.0,3.2,0.28,27.0,128.0,1.7,0,1
2468,10.1,5.2,3.25,0.16,26.0,77.0,0.8,0,1
2469,9.5,6.8,3.21,0.34,29.0,118.0,1.4,0,1
2470,9.5,7.6,3.1,0.25,34.0,176.0,1.3,0,1
2471,11.6,5.6,3.54,0.35,23.0,174.0,6.3,0,2
2472,10.7,8.8,3.13,0.24,12.0,97.0,10.3,0,1
2473,10.1,6.0,3.11,0.29,20.0,142.0,15.55,0,1
2474,11.1,6.1,3.32,0.27,17.0,83.0,1.5,0,2
2475,9.8,7.4,3.22,0.56,19.0,117.0,1.5,0,1
2476,9.0,6.8,3.08,0.29,52.0,148.0,1.4,0,1
2477,11.1,6.1,3.32,0.27,17.0,83.0,1.5,0,2
2478,9.5,6.3,3.19,0.27,58.0,215.0,7.9,0,1
2479,9.4,6.6,3.37,0.24,18.0,143.0,13.0,0,1
2480,10.2,6.8,3.24,0.32,22.0,113.0,1.0,0,1
2481,9.8,6.4,3.1,0.37,39.5,216.5,4.85,0,1
2482,9.5,6.2,3.19,0.26,54.0,201.0,7.1,0,1
2483,9.5,6.3,3.19,0.27,58.0,215.0,7.9,0,1
2484,9.0,6.4,3.17,0.3,55.0,191.0,7.5,0,1
2485,10.1,8.0,3.1,0.28,61.0,204.0,7.6,0,1
2486,8.8,6.7,3.02,0.24,37.0,122.0,10.3,0,1
2487,11.9,7.9,2.97,0.27,25.0,122.0,1.7,0,1
2488,11.9,7.9,2.97,0.27,25.0,122.0,1.7,0,1
2489,9.3,6.1,3.19,0.28,32.0,174.0,19.95,0,1
2490,10.0,7.7,3.33,0.39,11.0,110.0,7.7,0,1
2491,9.5,6.0,3.21,0.2,49.0,201.0,5.3,0,1
2492,9.3,6.1,3.19,0.28,32.0,174.0,19.95,0,1
2493,9.7,7.6,3.16,0.31,20.0,139.0,12.7,0,0
2494,9.7,7.6,3.16,0.31,20.0,139.0,12.7,0,0
2495,10.2,6.3,3.19,0.18,45.0,155.0,1.5,0,1
2496,10.8,8.6,3.11,0.23,13.0,96.0,11.3,0,1
2497,8.8,6.8,3.27,0.21,32.0,133.0,18.1,0,1
2498,8.8,6.8,3.27,0.21,32.0,133.0,18.1,0,1
2499,11.4,6.9,3.32,0.26,37.0,175.0,7.0,0,1
2500,8.8,6.8,3.27,0.21,32.0,133.0,18.1,0,1
2501,9.8,6.4,3.14,0.31,39.0,191.0,6.4,0,1
2502,9.4,8.6,3.17,0.34,11.0,119.0,1.4,0,0
2503,9.4,8.6,3.17,0.34,11.0,119.0,1.4,0,0
2504,9.4,8.5,3.21,0.3,54.0,174.0,3.1,0,1
2505,9.4,7.4,3.2,0.4,37.0,194.0,14.1,0,1
2506,9.7,6.6,3.22,0.32,63.0,212.0,7.7,0,1
2507,12.3,7.1,3.35,0.34,36.0,140.0,5.2,0,2
2508,9.8,6.6,3.33,0.26,45.0,178.0,11.6,0,1
2509,9.0,8.0,3.12,0.27,18.0,134.0,10.4,0,1
2510,9.2,6.2,3.26,0.28,46.0,203.0,7.5,0,1
2511,9.4,6.2,3.19,0.3,68.0,215.0,11.2,0,1
2512,9.9,5.6,3.28,0.175,20.0,67.0,0.8,0,1
2513,9.8,6.9,3.07,0.34,13.0,145.0,1.4,0,1
2514,12.3,6.9,3.36,0.34,34.0,148.0,4.7,0,2
2515,11.9,7.1,3.02,0.12,15.0,37.0,3.1,0,2
2516,10.2,7.1,3.27,0.32,33.0,170.0,4.0,0,1
2517,9.5,7.3,3.14,0.51,61.0,224.0,11.3,0,1
2518,11.9,7.1,3.02,0.12,15.0,37.0,3.1,0,2
2519,9.2,6.3,3.24,0.24,67.0,216.0,8.1,0,1
2520,9.7,7.5,3.18,0.41,28.0,174.0,14.8,0,1
2521,11.5,6.5,3.36,0.18,35.0,138.0,1.4,0,2
2522,10.4,7.3,3.17,0.17,32.0,162.0,8.1,0,2
2523,11.6,8.2,3.22,0.2,41.0,174.0,3.5,0,1
2524,9.7,7.5,3.18,0.41,28.0,174.0,14.8,0,1
2525,10.4,7.3,3.17,0.17,32.0,162.0,8.1,0,2
2526,11.5,6.5,3.36,0.18,35.0,138.0,1.4,0,2
2527,10.2,7.3,3.27,0.16,29.0,108.0,1.5,0,1
2528,9.8,6.4,3.38,0.16,27.0,109.0,1.5,0,1
2529,9.0,6.6,3.24,0.42,26.0,158.0,12.8,0,1
2530,10.5,5.8,3.38,0.3,57.0,163.0,1.6,0,1
2531,9.4,6.7,3.16,0.54,8.0,178.0,7.1,0,0
2532,9.4,6.7,3.16,0.54,8.0,178.0,7.1,0,0
2533,10.8,6.4,3.21,0.22,53.0,149.0,11.2,0,1
2534,10.7,6.8,3.17,0.23,19.0,95.0,1.7,0,2
2535,10.6,9.0,3.08,0.26,21.0,162.0,6.7,0,1
2536,9.2,6.5,3.15,0.23,15.0,110.0,17.3,0,1
2537,9.5,5.9,3.28,0.28,30.0,142.0,8.6,0,1
2538,9.5,5.9,3.28,0.28,30.0,142.0,8.6,0,1
2539,10.0,6.2,3.41,0.27,20.0,111.0,1.5,0,1
2540,10.6,9.0,3.13,0.29,34.0,177.0,12.1,0,1
2541,10.6,9.0,3.08,0.26,21.0,162.0,6.7,0,1
2542,10.6,8.9,3.13,0.27,19.5,166.0,10.7,0,1
2543,9.2,6.5,3.15,0.23,15.0,110.0,17.3,0,1
2544,11.0,6.9,3.24,0.32,28.0,117.0,1.8,0,1
2545,11.2,7.2,3.25,0.22,17.0,159.0,1.4,0,1
2546,9.6,6.7,3.32,0.5,26.0,175.0,7.5,0,1
2547,9.4,6.2,3.21,0.33,27.0,128.0,4.8,0,1
2548,9.5,6.3,3.2,0.26,62.0,209.0,7.1,0,1
2549,9.3,7.5,3.09,0.2,51.0,188.0,16.9,0,1
2550,9.4,6.2,3.21,0.33,27.0,128.0,4.8,0,1
2551,9.5,6.3,3.2,0.26,62.0,209.0,7.1,0,1
2552,9.4,6.6,3.07,0.36,8.0,110.0,11.3,0,1
2553,11.2,6.3,3.13,0.13,63.0,146.0,1.1,0,2
2554,11.2,6.4,3.14,0.15,67.0,150.0,1.2,0,2
2555,11.2,6.3,3.13,0.13,63.0,146.0,1.1,0,2
2556,8.8,7.6,3.0,0.23,54.0,170.0,12.9,0,1
2557,11.2,6.4,3.14,0.15,67.0,150.0,1.2,0,2
2558,11.2,6.3,3.13,0.13,63.0,146.0,1.1,0,2
2559,9.4,5.7,3.2,0.255,17.0,137.0,1.2,0,1
2560,11.1,6.9,3.06,0.32,11.0,103.0,2.3,0,1
2561,9.6,6.9,3.08,0.28,36.0,131.0,10.0,0,1
2562,11.1,6.9,3.06,0.32,11.0,103.0,2.3,0,1
2563,9.4,5.7,3.2,0.255,17.0,137.0,1.2,0,1
2564,10.6,6.6,2.95,0.41,28.0,160.0,1.4,0,1
2565,8.9,7.3,3.13,0.37,59.0,240.0,14.9,0,1
2566,12.3,6.9,3.15,0.21,17.0,80.0,1.8,0,2
2567,11.4,6.6,3.34,0.24,39.0,132.0,1.8,0,1
2568,9.6,6.8,3.16,0.28,60.0,207.0,7.0,0,1
2569,10.3,6.6,3.33,0.24,25.0,135.0,8.6,0,1
2570,11.4,6.6,3.34,0.24,39.0,132.0,1.8,0,1
2571,12.1,7.0,3.23,0.16,29.0,80.0,1.1,0,1
2572,9.9,7.0,3.46,0.14,10.0,56.0,1.3,0,1
2573,9.7,6.3,3.15,0.34,31.0,185.0,4.9,0,1
2574,10.5,6.8,3.18,0.26,70.0,154.0,1.9,0,1
2575,8.9,6.7,3.04,0.17,85.0,182.0,10.4,0,1
2576,9.4,6.5,3.18,0.27,74.0,227.0,10.0,0,1
2577,9.6,6.7,3.18,0.25,63.0,206.0,8.6,0,1
2578,12.6,5.8,3.4,0.3,45.0,104.0,1.7,0,2
2579,9.2,6.4,3.1,0.28,49.0,106.0,1.7,0,1
2580,10.4,7.7,3.2,0.3,36.0,174.0,18.95,0,1
2581,9.0,6.8,3.0,0.18,19.0,171.0,12.8,0,2
2582,9.0,6.8,3.0,0.18,19.0,171.0,12.8,0,2
2583,9.0,6.8,3.0,0.18,19.0,171.0,12.8,0,2
2584,9.0,6.8,3.0,0.18,19.0,171.0,12.8,0,2
2585,9.0,6.8,3.0,0.18,19.0,171.0,12.8,0,2
2586,9.0,6.8,3.0,0.18,19.0,171.0,12.8,0,2
2587,9.2,5.1,3.22,0.14,15.0,89.0,0.7,0,1
2588,9.0,6.8,3.0,0.18,19.0,171.0,12.8,0,2
2589,9.7,7.2,3.2,0.615,25.0,154.0,1.4,0,0
2590,10.1,6.9,3.34,0.13,47.0,132.0,13.3,0,1
2591,11.0,6.7,3.46,0.34,24.0,152.0,8.5,0,2
2592,10.8,7.3,3.2,0.32,32.0,144.0,1.5,0,1
2593,10.8,6.3,3.22,0.21,49.0,147.0,11.7,0,1
2594,13.5,5.4,3.48,0.5,12.0,107.0,5.0,0,2
2595,10.6,8.2,3.24,0.52,18.0,167.0,1.2,0,1
2596,9.8,7.8,3.23,0.28,28.0,208.0,2.1,0,1
2597,11.7,6.4,3.18,0.22,56.0,115.0,1.4,0,1
2598,9.8,7.8,3.23,0.28,28.0,208.0,2.1,0,1
2599,9.0,6.9,3.34,0.32,58.0,185.0,16.0,0,1
2600,11.3,6.8,3.18,0.11,51.0,132.0,1.1,0,2
2601,9.4,6.2,3.31,0.26,64.0,185.0,15.3,0,1
2602,11.7,6.4,3.18,0.22,56.0,115.0,1.4,0,1
2603,11.3,6.7,3.31,0.3,37.0,107.0,2.8,0,2
2604,11.3,6.7,3.31,0.3,37.0,107.0,2.8,0,2
2605,12.0,7.1,3.2,0.2,4.0,28.0,0.9,0,1
2606,10.6,7.2,3.48,0.2,22.0,157.0,2.5,0,1
2607,10.8,8.9,3.13,0.26,47.0,202.0,8.1,0,1
2608,10.8,7.5,3.12,0.25,53.0,209.0,8.2,0,1
2609,12.0,7.1,3.2,0.2,4.0,28.0,0.9,0,1
2610,9.4,6.3,3.18,0.27,44.0,177.0,11.1,0,1
2611,9.4,6.5,3.19,0.3,61.0,219.0,7.8,0,1
2612,11.3,6.7,3.31,0.3,37.0,107.0,2.8,0,2
2613,9.4,6.6,3.07,0.36,29.0,140.0,10.1,0,1
2614,12.0,6.15,3.39,0.21,20.0,80.0,3.2,0,1
2615,10.3,6.5,3.28,0.18,47.0,129.0,14.2,0,2
2616,10.3,6.5,3.28,0.18,47.0,129.0,14.2,0,2
2617,10.3,6.5,3.28,0.18,47.0,129.0,14.2,0,2
2618,11.3,6.6,3.22,0.26,48.0,126.0,2.9,0,2
2619,9.4,6.6,3.1,0.35,31.0,150.0,6.0,0,1
2620,8.7,6.5,3.14,0.28,40.0,144.0,20.4,0,1
2621,9.4,6.6,3.07,0.36,29.0,140.0,10.1,0,1
2622,11.3,6.6,3.22,0.26,48.0,126.0,2.9,0,2
2623,10.3,6.5,3.28,0.18,47.0,129.0,14.2,0,2
2624,12.0,6.15,3.39,0.21,20.0,80.0,3.2,0,1
2625,8.0,4.5,3.34,0.19,89.0,159.0,0.95,0,1
2626,10.4,8.0,3.44,0.24,36.0,136.0,1.7,0,2
2627,10.7,7.8,3.37,0.17,39.0,128.0,1.7,0,2
2628,10.2,7.0,3.47,0.24,42.0,219.0,9.0,0,1
2629,10.9,5.8,3.56,0.6,72.0,197.0,1.3,0,1
2630,10.5,5.9,3.3,0.445,23.0,109.0,1.4,0,1
2631,11.7,6.7,3.26,0.28,36.0,100.0,2.4,0,2
2632,8.6,6.8,3.13,0.44,61.0,186.0,16.0,0,1
2633,9.0,7.2,3.2,0.24,40.0,174.0,11.4,0,1
2634,8.7,8.7,2.96,0.31,27.0,191.0,14.35,0,1
2635,12.8,8.2,3.1,0.32,26.0,87.0,2.1,0,1
2636,9.0,7.2,3.2,0.24,40.0,174.0,11.4,0,1
2637,8.7,8.7,2.96,0.31,27.0,191.0,14.35,0,1
2638,11.8,7.5,3.28,0.13,42.0,104.0,1.1,0,1
2639,11.6,9.2,3.05,0.14,36.0,84.0,1.1,0,1
2640,11.8,7.4,3.14,0.2,28.0,89.0,1.2,0,1
2641,10.6,6.1,3.24,0.15,55.0,158.0,15.8,0,1
2642,9.7,7.6,3.17,0.23,14.0,91.0,5.2,0,1
2643,10.3,8.1,3.22,0.33,24.0,151.0,5.2,0,1
2644,10.2,7.15,3.15,0.17,56.0,178.0,9.6,0,1
2645,10.1,6.7,3.33,0.12,38.0,113.0,5.2,0,2
2646,10.9,5.7,3.7,0.18,9.0,71.0,1.2,0,2
2647,9.3,5.8,3.24,0.15,43.0,127.0,0.8,0,1
2648,10.2,6.6,3.33,0.23,29.0,144.0,14.45,0,1
2649,10.2,7.15,3.15,0.17,56.0,178.0,9.6,0,1
2650,9.5,7.0,3.11,0.34,43.0,162.0,6.9,0,1
2651,9.3,6.4,3.18,0.68,25.0,146.0,3.4,0,1
2652,12.9,7.3,3.06,0.22,45.0,80.0,2.3,0,2
2653,8.7,6.4,3.14,0.28,45.0,148.0,11.0,0,1
2654,9.4,6.9,3.4,0.4,76.0,303.0,5.95,0,1
2655,10.1,6.8,3.23,0.19,71.0,204.0,5.1,0,1
2656,10.0,7.1,3.19,0.23,60.0,196.0,5.4,0,0
2657,11.1,6.45,3.27,0.14,51.0,129.0,1.2,0,2
2658,10.3,6.5,3.26,0.15,65.0,158.0,12.6,0,2
2659,12.2,7.1,3.24,0.15,27.0,73.0,1.0,0,1
